Date,Open,High,Low,Close,Adj Close,Volume
11/26/14,113.330002,113.739998,112.330002,112.669998,112.669998,11794700
11/28/14,113.139999,113.230003,111.110001,111.639999,111.639999,8077800
12/1/14,110.019997,110.050003,103.896004,105.989998,105.989998,38464200
12/2/14,107.349998,110,106.610001,109.889999,109.889999,18785000
12/3/14,110.400002,111.68,108.797997,110.639999,110.639999,16221100
12/4/14,110.099998,110.5,108.910004,109.169998,109.169998,10779300
12/5/14,109.599998,110.349998,107.760002,107.900002,107.900002,12148100
12/8/14,105.970001,107.400002,104.209999,105.07,105.07,19217300
12/9/14,102.269997,107.949997,101.199997,107.480003,107.480003,24866800
12/10/14,107.089996,107.379997,103.510002,103.879997,103.879997,18466700
12/11/14,104.440002,106.839996,104.290001,104.970001,104.970001,15684300
12/12/14,104.699997,107.449997,104.179001,105.110001,105.110001,14537600
12/15/14,106.389999,107.769997,103.699997,104.699997,104.699997,16521800
12/16/14,103.75,107.68,103.699997,105.769997,105.769997,21700600
12/17/14,107.110001,109.190002,106.279999,109.019997,109.019997,17311100
12/18/14,110.580002,111.199997,108.260002,109.25,109.25,22788100
12/19/14,109.93,110.650002,108.040001,110.650002,110.650002,14857800
12/22/14,110.629997,110.980003,108.529999,108.769997,108.769997,13041200
12/23/14,108.300003,108.470001,103.879997,105.519997,105.519997,19096300
12/24/14,105.68,107.209999,105.599998,105.949997,105.949997,5870400
12/26/14,105.989998,106.940002,105.5,105.949997,105.949997,6529100
